id,address,bStatus,createTime,gMapLink,latitude,longitude,name,noOfReviews,phone,rating,site,timings,distance_from_reference_km
Gu7JkeLX4jGIjXp6ldIL,"Bhojubeer, Gate no 1, Ordali Bazar, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002, India",OPERATIONAL,2025-07-19T05:32:17+00:00,https://maps.google.com/?cid=15513167970813873459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,25.3507653,82.9773588,Sparsh Orthopedics Care,103,+91 99787 13342,5.0,,"Monday: 2:00 – 8:00 PM,Tuesday: 2:00 – 8:00 PM,Wednesday: 2:00 – 8:00 PM,Thursday: 2:00 – 8:00 PM,Friday: 2:00 – 8:00 PM,Saturday: 2:00 – 8:00 PM,Sunday: Closed",677.07
Gy1qsd5VAs0yi5bUAfGG,"Oscar Complex, 305-306-309, Limda Ln, opp. Rajlaxmi Bakery, near Lal Bunglow Circle, Patrakar Colony, Jamnagar, Gujarat 361001, India",OPERATIONAL,2025-07-19T18:32:09+00:00,https://maps.google.com/?cid=3389140802100974925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.4722052,70.0668836,Dr. Sagar's (MDS) Implant Studio & Root Canal Hub (Endodontist),282,+91 94277 76565,4.9,https://www.bestdentistinjamnagar.com/,"Monday: 10:00 AM – 1:00 PM, 5:00 – 8:00 PM,Tuesday: 10:00 AM – 1:00 PM, 5:00 – 8:00 PM,Wednesday: 10:00 AM – 1:00 PM, 5:00 – 8:00 PM,Thursday: 10:00 AM – 1:00 PM, 5:00 – 8:00 PM,Friday: 10:00 AM – 1:00 PM, 5:00 – 8:00 PM,Saturday: 10:00 AM – 1:00 PM, 5:00 – 8:00 PM,Sunday: Closed",988.54
H0CciVUJDpUTj7to92eg,"227, Johari Bazaar, Purani Gandak Pul Road, near Durga Mandir, Hajipur, Bihar 844101, India",OPERATIONAL,2025-07-19T17:32:10+00:00,https://maps.google.com/?cid=16839553797316337162&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,25.6918334,85.2047221,Ortho World - Hajipur,15,,4.7,http://www.drhoda.in/,"Monday: Open 24 hours,Tuesday: Open 24 hours,Wednesday: Open 24 hours,Thursday: Open 24 hours,Friday: Open 24 hours,Saturday: Open 24 hours,Sunday: Open 24 hours",855.86
H3Hh4ueUAyfxiiKRHPos,"KITCAT, 280, Museum Rd, near military Pension Bhavan, Udaya Nagar, Chembukkav, Thrissur, Kerala 680020, India",OPERATIONAL,2025-07-18T16:32:10+00:00,https://maps.google.com/?cid=15563694064971169796&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,10.5315338,76.2261811,KIT-CAT SURGICALS,17,+91 99614 73666,4.3,,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 6:00 PM,Sunday: Closed",2004.45
HAGDGrvZ6dJPseLIS0p6,"East Lakshmi Nagar, Ramkrishan Nagar, Patna, Bihar 800007, India",OPERATIONAL,2025-07-18T18:32:46+00:00,https://maps.google.com/?cid=17076605803776708717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,25.5708734,85.1529973,Sai Prosthetic & Rehabilitation Centre,3,+91 76549 17347,4.7,,"Monday: 10:00 AM – 5:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 6:00 PM,Sunday: Closed",856.69
HEUOfV7eSMg7OfzT738k,"59, wing 1, rajat sankul, Ganeshpeth Colony, Nagpur, Maharashtra 440018, India",OPERATIONAL,2025-07-18T17:32:14+00:00,https://maps.google.com/?cid=15941010707908564782&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,21.1376165,79.095254,APEX HEALTH CARE,2,+91 98239 55001,5.0,https://www.medinnorthotics.com/,"Monday: 10:00 AM – 8:00 PM,Tuesday: 10:00 AM – 8:00 PM,Wednesday: 10:00 AM – 8:00 PM,Thursday: 10:30 AM – 8:00 PM,Friday: 10:00 AM – 8:00 PM,Saturday: 10:00 AM – 8:00 PM,Sunday: Closed",849.77
HNVFa0c7UxSGGEo6CMsE,"158, near Pal complex, near Hotel Golfview, Devi Nagar, Sector 3, Panchkula, Haryana 134109, India",OPERATIONAL,2025-07-19T15:12:14+00:00,https://maps.google.com/?cid=16138454463807857254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,30.6911864,76.8704991,D. S. Prosthetics and Orthotics Rehab Clinic,61,+91 98158 80619,4.9,,"Monday: Closed,Tuesday: 10:00 AM – 5:00 PM,Wednesday: 10:00 AM – 5:00 PM,Thursday: 10:00 AM – 5:00 PM,Friday: 10:00 AM – 5:00 PM,Saturday: 10:00 AM – 5:00 PM,Sunday: Closed",232.58
HWBWDaHXqEsOka8WFDVk,"A A23, 3rd Street, Anna Nagar 3rd Main Rd, Lapis lagoon, AA Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",OPERATIONAL,2025-07-19T22:32:26+00:00,https://maps.google.com/?cid=7437106448843773937&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,13.0841604,80.2166778,Endolite India limited,170,+91 96771 66366,4.6,https://endoliteind.in/,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:00 PM,Saturday: 9:30 AM – 6:00 PM,Sunday: Closed",1747.47
HeyCD5rmYXmZV4tPR8kQ,"Plot No-18, near Sri Ram Mandir, Kanaka Durga Gazetted Officers Colony, Guru Nanak Colony, Vijayawada, Andhra Pradesh 520007, India",OPERATIONAL,2025-07-18T23:32:20+00:00,https://maps.google.com/?cid=2436028411017380485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,16.5047282,80.6666777,Evolution,3,+91 83743 72705,5.0,http://evolutionlimb.com/,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 6:00 PM,Sunday: Closed",1387.08
HqzfwvmD6T0BAyDPoEgq,"94/136, Kakatiya Nagar, Toli Chowki, Hyderabad, Telangana 500008, India",OPERATIONAL,2025-07-18T12:32:33+00:00,https://maps.google.com/?cid=13640147397218554936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,17.394391,78.4251211,General Prosthetic Center,10,+91 63018 64520,5.0,http://eyemakers.in/,"Monday: 8:00 AM – 6:00 PM,Tuesday: 8:00 AM – 6:00 PM,Wednesday: 8:30 AM – 6:00 PM,Thursday: 8:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 8:30 AM – 6:00 PM,Sunday: Closed",1248.73
HsO2HdCoINwzLpAcBWCw,"395, Barachapa Rd, near Avishikta crossing and Swaymbar marriage hall, Madurdaha, Hussainpur, Kolkata, West Bengal 700107, India",OPERATIONAL,2025-07-18T10:58:10+00:00,https://maps.google.com/?cid=2084807906611260106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.5038275,88.4029493,Team Prosthetics Pvt. Ltd. ( Artificial limb centre),110,+91 70032 22457,4.9,,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:30 PM,Saturday: 9:30 AM – 6:30 PM,Sunday: Closed",1311.76
Hytrsnorq67xw7YiWPxH,"GT Rd, Kalyanpur, Naramau, Kanpur, Uttar Pradesh 209217, India",OPERATIONAL,2025-07-18T15:32:13+00:00,https://maps.google.com/?cid=1478619077355708126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.5277096,80.2327662,Artificial Limbs Manufacturing Corporation of India (ALIMCO),106,+91 1800 180 5129,4.3,https://alimco.in/,"Monday: 9:00 AM – 5:30 PM,Tuesday: 9:00 AM – 5:30 PM,Wednesday: 9:00 AM – 5:30 PM,Thursday: 9:00 AM – 5:30 PM,Friday: 9:00 AM – 5:30 PM,Saturday: Closed,Sunday: Closed",377.6
I67xHFM7QQIhv0JdpLGf,"4QQV+5CW, GNRC Rd, Usha Nagar, Rukmini Gaon, Guwahati, Assam 781036, India",OPERATIONAL,2025-07-19T15:10:11+00:00,https://maps.google.com/?cid=5732797501838201615&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.1379798,91.7935818,Top Prosthetics Orthotics Rehabilitation Centre,13,,4.8,,"Monday: 10:00 AM – 5:30 PM,Tuesday: 10:00 AM – 5:30 PM,Wednesday: 10:00 AM – 5:30 PM,Thursday: 10:00 AM – 5:30 PM,Friday: 10:00 AM – 5:30 PM,Saturday: 10:00 AM – 5:30 PM,Sunday: Closed",1467.59
I75PKh5b9gQRWkqm7UoT,"Unnamed Road, Ashokapuram, Erumathala West, Aluva, Kerala 683101, India",OPERATIONAL,2025-07-18T22:32:22+00:00,https://maps.google.com/?cid=3480326076114093220&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,10.0914541,76.361051,Samant's Artificial Limbs & Splints,44,+91 94472 09318,5.0,,"Monday: 9:30 AM – 5:50 PM,Tuesday: 9:30 AM – 5:30 PM,Wednesday: 9:30 AM – 5:30 PM,Thursday: 9:30 AM – 5:30 PM,Friday: 9:30 AM – 5:30 PM,Saturday: 9:30 AM – 5:30 PM,Sunday: Closed",2052.42
IBs0qY4huM2IOfXWHpEV,"3/309, Vishwas Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",OPERATIONAL,2025-07-18T15:32:31+00:00,https://maps.google.com/?cid=15520298656640766242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.8638577,80.9842509,Dr Ashish Jain - Vishwas Speciality Spine Clinic,327,+91 73886 94422,4.4,https://drashishjain.in/,"Monday: 3:00 – 8:00 PM,Tuesday: 4:00 – 8:00 PM,Wednesday: 10:00 AM – 12:00 PM, 4:00 – 8:00 PM,Thursday: 4:00 – 8:00 PM,Friday: 4:00 – 8:00 PM,Saturday: Closed,Sunday: Closed",419.69
IJEi6ujpcBmluahGZzhB,"395, Barachapa Rd, near Avishikta crossing and Swaymbar marriage hall, Madurdaha, Hussainpur, Kolkata, West Bengal 700107, India",OPERATIONAL,2025-07-19T22:32:32+00:00,https://maps.google.com/?cid=2084807906611260106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.5038275,88.4029493,Team Prosthetics Pvt. Ltd. ( Artificial limb centre),110,+91 70032 22457,4.9,,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:30 PM,Saturday: 9:30 AM – 6:30 PM,Sunday: Closed",1311.76
IVIoGksQh8FVPsybYOB8,"G-7, Panchkutir Appartment, Kalubha Rd, Vidhyanagar, Bhavnagar, Gujarat 364001, India",OPERATIONAL,2025-07-19T08:32:08+00:00,https://maps.google.com/?cid=5829769904067401126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,21.7656669,72.1435512,Prime care Hitech Prosthetics & Orthotic Center,3,,5.0,,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 6:00 PM,Sunday: Closed",914.14
IY2RTsMEpeXE3dsacEC6,"Veeran Goud colony, Ashok Nagar, Rajeshwari nagar, Ballari, Karnataka 583101, India",OPERATIONAL,2025-07-19T09:32:13+00:00,https://maps.google.com/?cid=9240915861301670407&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,15.1568241,76.9152453,LAKSHYA DENTAL & BONNE BODY HAIR CLINIC,122,+91 99029 30931,4.9,http://lakshyabonne.com/,"Monday: 10:00 AM – 7:30 PM,Tuesday: 10:00 AM – 7:30 PM,Wednesday: 10:00 AM – 7:30 PM,Thursday: 10:00 AM – 7:30 PM,Friday: 10:00 AM – 7:30 PM,Saturday: 10:00 AM – 7:30 PM,Sunday: 10:30 AM – 12:30 PM",1490.44
IaGCCW52jZku1s6vxDfQ,"2/8, Manojipatti Rd, Eswari Nagar, Gandhipuram, Thanjavur, Tamil Nadu 613004, India",OPERATIONAL,2025-07-19T21:32:06+00:00,https://maps.google.com/?cid=3791369968361696938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,10.7666894,79.1072139,N&N Prosthetic & Orthotic Care,10,+91 73958 11646,4.5,,"Monday: 11:30 AM – 5:00 PM,Tuesday: 11:30 AM – 5:00 PM,Wednesday: 11:30 AM – 5:00 PM,Thursday: 11:30 AM – 5:00 PM,Friday: 11:30 AM – 5:00 PM,Saturday: 11:30 AM – 5:00 PM,Sunday: Closed",1985.71
IkydtXaKMitmUbMUbW4X,"No 2, 198/2C (K1, near AIIMS Road, Saket Nagar, Habib Ganj, Bhopal, Madhya Pradesh 462024, India",OPERATIONAL,2025-07-18T19:32:06+00:00,https://maps.google.com/?cid=18412216517397489888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,23.2126391,77.4580249,In Motion Prosthetics & Orthotics Center (Artificial Limb Center),81,+91 99909 23923,5.0,http://www.inmotionprosthetic.com/,"Monday: 9:30 AM – 7:00 PM,Tuesday: 9:30 AM – 7:00 PM,Wednesday: 9:30 AM – 7:00 PM,Thursday: 9:30 AM – 7:00 PM,Friday: 9:30 AM – 7:00 PM,Saturday: 9:30 AM – 7:00 PM,Sunday: Closed",598.91
IlzdABpeEbEoehlRZ17P,"Pinnacle Hospitals Apiic Health City, Chinagadili, Chinna Gadhili, Arilova, Visakhapatnam, Andhra Pradesh 530040, India",OPERATIONAL,2025-07-18T19:32:33+00:00,https://maps.google.com/?cid=4092125360229499364&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,17.7632781,83.3056923,Dr. Anil Kumar Nathi- Orthopedics In Visakhapatnam,38,+91 90107 83417,4.9,https://dranilkumarnathi.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu,"Monday: 10:00 AM – 9:00 PM,Tuesday: 10:00 AM – 9:00 PM,Wednesday: 10:00 AM – 9:00 PM,Thursday: 10:00 AM – 9:00 PM,Friday: 10:00 AM – 9:00 PM,Saturday: 10:00 AM – 9:00 PM,Sunday: 10:00 AM – 9:00 PM",1353.44
IohiOuDoJQXDPE8zbwKw,"01, N.S. Road, Jeevandeep Medical, Besides, Dakshin Jagaddal, Rajpur, Kalitala, Kolkata, West Bengal 700149, India",OPERATIONAL,2025-07-18T10:58:30+00:00,https://maps.google.com/?cid=2841123582995548717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.4243291,88.408953,HEALTH CARE SOLUTIONS,19,+91 98301 15923,4.9,,"Monday: 9:00 AM – 11:00 PM,Tuesday: 9:00 AM – 11:00 PM,Wednesday: 9:00 AM – 11:00 PM,Thursday: 9:00 AM – 11:00 PM,Friday: 9:00 AM – 11:00 PM,Saturday: 9:00 AM – 11:00 PM,Sunday: 10:00 AM – 2:30 PM",1317.14
Ir1rZ8brDllJsbDiGBU0,"No. 02, Anmol Residency, Behind Prakash Hotel, Govind Nagar, Chowk No. 2, Nashik-Mumbai Highway, Near, Bombay Naka, Mumbai Naka, Govind Nagar, Nashik, Maharashtra 422009, India",OPERATIONAL,2025-07-18T20:32:08+00:00,https://maps.google.com/?cid=9715441350390935755&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,19.9843756,73.780735,Sai Prosthetic-Orthotic & Research Centre,23,+91 253 247 2961,4.6,,"Monday: 11:00 AM – 8:00 PM,Tuesday: 11:00 AM – 8:00 PM,Wednesday: 11:00 AM – 8:00 PM,Thursday: 11:00 AM – 8:00 PM,Friday: 11:00 AM – 8:00 PM,Saturday: 11:00 AM – 7:30 PM,Sunday: Closed",1017.04
Isbgu5In4cGeGUK1JlHu,"Road No. 1, Plot No.57, Polyclinic Rd, Municipal Employees Colony, Acharya Ranga Nagar, Vijayawada, Andhra Pradesh 520010, India",OPERATIONAL,2025-07-19T11:32:08+00:00,https://maps.google.com/?cid=11877172596165014193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,16.5020541,80.6521239,B Unique Prosthetics & Orthotics Pvt Ltd,37,+91 99630 68682,5.0,https://buniquepno.com/,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:00 PM,Saturday: 9:30 AM – 6:00 PM,Sunday: Closed",1386.98
IwxmhvkaO3Gzecota2Fa,"POLICE STATION, Zaina Kadal - Maharak Ganj Rd, near M R GUNJ, Sokalipora, Srinagar, 190002",OPERATIONAL,2025-07-19T12:32:13+00:00,https://maps.google.com/?cid=1500210109093195655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,34.0926629,74.8056018,BIG MAN ORTHOPEDIC APPLIANCES AND FRACTURE AIDS,5,,5.0,,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:00 PM,Saturday: 9:30 AM – 6:00 PM,Sunday: 10:30 AM – 2:30 PM",649.02
Izac4CWfj8FJyeUvmlQy,"E6/121, E-6, Arera Colony, Bhopal, Madhya Pradesh 462016, India",OPERATIONAL,2025-07-18T19:32:15+00:00,https://maps.google.com/?cid=14314456575679054296&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,23.2110677,77.4370029,Renew artificial limb and orthopaedic devices,5,,5.0,,"Monday: 9:30 AM – 7:00 PM,Tuesday: 9:30 AM – 7:00 PM,Wednesday: 9:30 AM – 7:00 PM,Thursday: 9:30 AM – 7:00 PM,Friday: 9:30 AM – 7:00 PM,Saturday: 9:30 AM – 7:00 PM,Sunday: Closed",599.0
J5MkQ46Lc1gfaQ4HEaaG,"Guruwar Peth Rd, near Palus Sahakari Bank Ltd, Somwar Peth, Madhavnagar, Sangli Miraj Kupwad, Maharashtra 416406, India",OPERATIONAL,2025-07-19T18:32:10+00:00,https://maps.google.com/?cid=5386550617803387637&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,16.8902094,74.5861883,"Agrawal Clinic, Speciality Center for Orthopedics and General Medicine,, Madhavnagar, Sangli",10,,5.0,https://drgirishramashankaragrawal.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu,"Monday: 8:00 AM – 10:00 PM,Tuesday: 8:00 AM – 10:00 PM,Wednesday: 8:00 AM – 10:00 PM,Thursday: 8:00 AM – 10:00 PM,Friday: 8:00 AM – 10:00 PM,Saturday: 8:00 AM – 10:00 PM,Sunday: 8:00 AM – 5:00 PM",1325.83
JEJvbHuwvmEpg682fjsr,"47-A, Diamond Harbour Road, Near Taratala Crossing & DAV School, Block 6, Sahapur, New Alipore, Kolkata, West Bengal 700038, India",OPERATIONAL,2025-07-18T10:58:13+00:00,https://maps.google.com/?cid=8587370807917568457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.5103342,88.3225056,Endolite India Limited (Kolkata),151,+91 96748 06482,4.9,https://endoliteind.in/,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:00 PM,Saturday: 9:30 AM – 6:00 PM,Sunday: Closed",1304.46
Jf1IeLRUYLB9MaTsGyrA,"S. No. 548, Gera Grand F. P. 430, Plot No. 7, Near Poonawala Garden, Salisbury Park, Camp, Pune, Maharashtra 411037, India",OPERATIONAL,2025-07-18T16:32:07+00:00,https://maps.google.com/?cid=15348626265637405407&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,18.495117,73.87594,"Otto Bock HealthCare, Artificial Limb Fitting Centre - Pune (Prosthetics, Orthotics and Wheelchairs)",391,+91 20 2426 4686,4.9,https://www.ottobock.com/en-in,"Monday: 9:15 AM – 5:45 PM,Tuesday: 9:15 AM – 5:45 PM,Wednesday: 9:15 AM – 5:45 PM,Thursday: 9:15 AM – 5:45 PM,Friday: 9:15 AM – 5:45 PM,Saturday: Closed,Sunday: Closed",1171.02
Ji5bTgxxa998zjsvfNwY,"P3, Dr Suresh Sarkar Rd, Maula Ali, Entally, Kolkata, West Bengal 700014, India",OPERATIONAL,2025-07-17T14:55:39+00:00,https://maps.google.com/?cid=5837909284231371642&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.560478,88.3675824,Jeevan Kiran,2,+91 98300 48393,5.0,,"Monday: 9:30 AM – 8:30 PM,Tuesday: 9:30 AM – 8:30 PM,Wednesday: 9:30 AM – 8:30 PM,Thursday: 9:30 AM – 8:30 PM,Friday: 9:30 AM – 8:30 PM,Saturday: 9:30 AM – 8:30 PM,Sunday: Closed",1305.28
JsbhnACSPqv9qgSeQz01,"900/3 ""Saileela"",Adagra Street, near Central Bank of India, opp. Niramay Aayurvedic Hospital, Nanpura, Surat, Gujarat 395001, India",OPERATIONAL,2025-07-18T16:32:38+00:00,https://maps.google.com/?cid=17987939307421316672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,21.1889247,72.8137577,Advanced Prosthetic & Orthotic Centre - Dr.Sameer Nanche (New Zealand Board accredited)artificial limbs & legs,54,+91 95744 88000,5.0,http://advancedprosthetica.com/,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 6:00 PM,Sunday: Closed",934.45
JulyDWv43e3CcYfNv3wb,"Mahatma Nagar, Saravanampatti, Coimbatore, Tamil Nadu 641035, India",OPERATIONAL,2025-07-18T17:32:14+00:00,https://maps.google.com/?cid=844077560048480411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,11.0591884,76.9888172,S & S Orthotics & Prosthetics,17,+91 81100 00721,4.8,https://vyaparapp.in/store/SSORTHOTICSPROSTHETICS,"Monday: 10:00 AM – 7:00 PM,Tuesday: 10:00 AM – 7:00 PM,Wednesday: 10:00 AM – 7:00 PM,Thursday: 10:00 AM – 7:30 PM,Friday: 10:00 AM – 7:00 PM,Saturday: 10:00 AM – 7:00 PM,Sunday: 10:00 AM – 1:00 PM",1943.6
KIBwOIsRGOlyzUsMPjn8,"375, BMM, Phase 11, Sector 65, Sahibzada Ajit Singh Nagar, Punjab 160059, India",OPERATIONAL,2025-07-19T15:12:06+00:00,https://maps.google.com/?cid=1233381090841404682&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,30.6768814,76.7503534,"Otto Bock HealthCare, Artificial Limb Fitting Centre - Mohali - Chandigarh (Prosthetics, Orthotics and Wheelchairs)",202,+91 172 506 3938,4.8,https://www.ottobock.com/en-in,"Monday: 9:15 AM – 5:45 PM,Tuesday: 9:15 AM – 5:45 PM,Wednesday: 9:15 AM – 5:45 PM,Thursday: 9:15 AM – 5:45 PM,Friday: 9:15 AM – 5:45 PM,Saturday: Closed,Sunday: Closed",232.95
KNs4v4w20Nl1QgaS9cZQ,"56, East Topsia, Topsia, Kolkata, West Bengal 700046, India",OPERATIONAL,2025-07-17T14:55:09+00:00,https://maps.google.com/?cid=2624211888476385434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.5407401,88.3885446,KARE Prosthetics & Orthotics Kolkata,303,+91 96066 17839,4.9,https://kolkata-clinic.karepoindia.com/,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 2:00 PM,Sunday: Closed",1308.28
KQdGS9zQnf16HeI6dAmf,"Shourya palace, A-40, Ashokpuri, chauraha, Khajpura, Patna, Bihar 800014, India",OPERATIONAL,2025-07-19T17:32:06+00:00,https://maps.google.com/?cid=4767299187702510988&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,25.6083239,85.077921,ReBorn Prosthetics Clinic ( Ottobock.),81,+91 90655 40946,4.9,http://www.rebornprosthetics.com/,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:00 PM,Saturday: 9:30 AM – 6:00 PM,Sunday: Closed",848.1
